Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_since_local_midnight_set_1,solar_radiation_set_1,precip_accum_set_1,precip_accum_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d
E3644,08/06/2021 07:23 CDT,102031.84,21.67,69,2.68,0,7.6,0,32,,0,15.71,,N,90693.48,101499.23,
E3644,08/06/2021 07:28 CDT,102031.84,21.67,69,2.68,0,6.26,0,42,,0,15.71,,N,90693.48,101499.23,
E3644,08/06/2021 07:33 CDT,102031.84,21.67,70,2.68,0,6.26,0,53,,0,15.94,,N,90693.48,101499.21,
E3644,08/06/2021 07:38 CDT,102065.7,21.67,70,1.79,0,6.26,0,69,,0,15.94,,N,90723.57,101532.89,
E3644,08/06/2021 07:43 CDT,102065.7,21.67,70,1.79,0,5.37,0,81,,0,15.94,,N,90723.57,101532.89,
E3644,08/06/2021 07:48 CDT,102065.7,21.67,70,2.68,0,6.26,0,98,,0,15.94,,N,90723.57,101532.89,
E3644,08/06/2021 07:53 CDT,102065.7,22.22,69,2.23,0,7.6,0,114,,0,16.24,,N,90723.57,101511.81,
E3644,08/06/2021 07:58 CDT,102065.7,22.22,69,2.23,0,7.6,0,132,,0,16.24,,N,90723.57,101511.81,
E3644,08/06/2021 08:03 CDT,102065.7,22.22,68,4.92,0,7.6,0,148,,0,16.01,,N,90723.57,101511.83,
E3644,08/06/2021 08:08 CDT,102065.7,22.22,68,2.68,0,7.6,0,160,,0,16.01,,N,90723.57,101511.83,
E3644,08/06/2021 08:13 CDT,102065.7,22.22,68,1.79,0,5.81,0,176,,0,16.01,,N,90723.57,101511.83,
E3644,08/06/2021 08:18 CDT,102065.7,22.22,67,2.68,0,8.05,0,192,,0,15.77,,N,90723.57,101511.85,
E3644,08/06/2021 08:23 CDT,102065.7,22.78,66,4.47,0,8.05,0,202,,0,16.07,,N,90723.57,101490.48,
E3644,08/06/2021 08:28 CDT,102065.7,22.78,66,2.23,0,8.49,0,220,,0,16.07,,N,90723.57,101490.48,
E3644,08/06/2021 08:33 CDT,102065.7,22.78,66,2.68,0,8.49,0,239,,0,16.07,,N,90723.57,101490.48,
E3644,08/06/2021 08:38 CDT,102065.7,22.78,65,2.68,0,6.7,0,257,,0,15.83,,N,90723.57,101490.49,
E3644,08/06/2021 08:43 CDT,102065.7,22.78,65,1.79,0,7.15,0,279,,0,15.83,,N,90723.57,101490.49,
E3644,08/06/2021 08:48 CDT,102065.7,23.33,63,3.13,0,6.7,0,301,,0,15.87,,N,90723.57,101469.6,
E3644,08/06/2021 08:53 CDT,102065.7,23.33,63,1.79,0,6.7,0,316,,0,15.87,,N,90723.57,101469.6,
E3644,08/06/2021 08:58 CDT,102065.7,23.33,63,2.68,0,6.7,0,332,,0,15.87,,N,90723.57,101469.6,
E3644,08/06/2021 09:03 CDT,102065.7,23.33,61,3.58,0,6.7,0,352,,0,15.36,,N,90723.57,101469.64,
E3644,08/06/2021 09:08 CDT,102065.7,23.89,61,2.68,0,7.15,0,364,,0,15.89,,N,90723.57,101448.42,
E3644,08/06/2021 09:13 CDT,102065.7,23.89,61,2.23,0,7.15,0,378,,0,15.89,,N,90723.57,101448.42,
E3644,08/06/2021 09:18 CDT,102065.7,23.89,60,2.68,0,8.05,0,390,,0,15.63,,N,90723.57,101448.44,
E3644,08/06/2021 09:23 CDT,102065.7,24.44,59,3.13,0,7.6,0,406,,0,15.89,,N,90723.57,101427.7,
E3644,08/06/2021 09:28 CDT,102065.7,24.44,59,1.79,0,6.7,0,417,,0,15.89,,N,90723.57,101427.7,
E3644,08/06/2021 09:33 CDT,102065.7,24.44,58,2.68,0,7.15,0,445,,0,15.62,,N,90723.57,101427.71,
E3644,08/06/2021 09:38 CDT,102065.7,24.44,57,2.23,0,7.15,0,457,,0,15.35,,N,90723.57,101427.73,
E3644,08/06/2021 09:43 CDT,102065.7,25,57,2.68,0,7.15,0,482,,0,15.87,,N,90723.57,101406.68,
E3644,08/06/2021 09:48 CDT,102065.7,25,56,2.23,0,7.6,0,497,,0,15.6,,N,90723.57,101406.7,
E3644,08/06/2021 09:53 CDT,102065.7,25,56,2.23,0,7.6,0,517,,0,15.6,,N,90723.57,101406.7,
E3644,08/06/2021 09:58 CDT,102065.7,25.56,56,2.23,0,6.26,0,533,,0,16.12,,N,90723.57,101385.72,
E3644,08/06/2021 10:03 CDT,102065.7,25.56,55,3.13,0,6.7,0,545,,0,15.84,,N,90723.57,101385.74,
E3644,08/06/2021 10:08 CDT,102065.7,25.56,55,2.68,0,6.7,0,557,,0,15.84,,N,90723.57,101385.74,
E3644,08/06/2021 10:13 CDT,102065.7,26.11,54,2.68,0,8.05,0,571,,0,16.07,,N,90723.57,101365.24,
E3644,08/06/2021 10:18 CDT,102065.7,26.11,53,2.23,0,8.05,0,591,,0,15.77,,N,90723.57,101365.27,
E3644,08/06/2021 10:23 CDT,102065.7,26.67,53,2.68,0,5.81,0,603,,0,16.29,,N,90723.57,101344.45,27.28
E3644,08/06/2021 10:28 CDT,102065.7,26.67,52,2.68,0,8.05,0,617,,0,16,,N,90723.57,101344.47,27.22
E3644,08/06/2021 10:33 CDT,102065.7,26.67,52,2.23,0,8.05,0,628,,0,16,,N,90723.57,101344.47,27.22
E3644,08/06/2021 10:38 CDT,102065.7,27.22,52,2.23,0,7.6,0,636,,0,16.51,,N,90723.57,101324.11,27.77
E3644,08/06/2021 10:43 CDT,102065.7,27.22,51,1.34,0,4.47,0,654,,0,16.2,,N,90723.57,101324.13,27.7
E3644,08/06/2021 10:48 CDT,102065.7,27.78,50,1.79,0,6.26,0,671,,0,16.41,,N,90723.57,101303.5,28.21
E3644,08/06/2021 10:53 CDT,102031.84,27.78,49,2.23,0,5.37,0,689,,0,16.09,,N,90693.48,101269.93,28.12
E3644,08/06/2021 10:58 CDT,102031.84,27.78,50,1.34,0,5.81,0,691,,0,16.41,,N,90693.48,101269.91,28.21
E3644,08/06/2021 11:03 CDT,102031.84,28.33,49,2.68,0,5.81,0,708,,0,16.6,,N,90693.48,101249.73,28.73
E3644,08/06/2021 11:08 CDT,102031.84,28.33,49,2.23,0,5.37,0,703,,0,16.6,,N,90693.48,101249.73,28.73
E3644,08/06/2021 11:13 CDT,102065.7,28.33,47,3.13,0,6.7,0,729,,0,15.95,,N,90723.57,101283.37,28.54
E3644,08/06/2021 11:18 CDT,102065.7,28.89,48,2.23,0,6.7,0,747,,0,16.79,,N,90723.57,101262.85,29.29
E3644,08/06/2021 11:23 CDT,102065.7,28.33,48,4.02,0,7.15,0,754,,0,16.28,,N,90723.57,101283.35,28.63
E3644,08/06/2021 11:28 CDT,102065.7,28.89,48,1.79,0,7.15,0,765,,0,16.79,,N,90723.57,101262.85,29.29
E3644,08/06/2021 11:33 CDT,102065.7,28.89,47,2.68,0,5.81,0,779,,0,16.46,,N,90723.57,101262.88,29.18
E3644,08/06/2021 11:38 CDT,102065.7,29.44,47,2.23,0,5.81,0,789,,0,16.97,,N,90723.57,101242.82,29.86
E3644,08/06/2021 11:43 CDT,102031.84,29.44,46,1.79,0,5.81,0,793,,0,16.63,,N,90693.48,101209.27,29.73
E3644,08/06/2021 11:48 CDT,102031.84,29.44,46,1.34,0,4.02,0,802,,0,16.63,,N,90693.48,101209.27,29.73
E3644,08/06/2021 11:53 CDT,102031.84,30,46,1.34,0,4.92,0,800,,0,17.14,,N,90693.48,101188.94,30.45
E3644,08/06/2021 11:58 CDT,102031.84,30,45,2.23,0,5.81,0,821,,0,16.8,,N,90693.48,101188.96,30.32
E3644,08/06/2021 12:03 CDT,102031.84,30.56,45,1.34,0,5.81,0,828,,0,17.31,,N,90693.48,101168.71,31.07
E3644,08/06/2021 12:08 CDT,102031.84,30.56,43,2.23,0,4.92,0,840,,0,16.59,,N,90693.48,101168.76,30.77
E3644,08/06/2021 12:13 CDT,102031.84,31.11,44,1.34,0,4.92,0,849,,0,17.46,,N,90693.48,101148.92,31.69
E3644,08/06/2021 12:18 CDT,102031.84,30.56,43,2.68,0,5.81,0,853,,0,16.59,,N,90693.48,101168.76,30.77
E3644,08/06/2021 12:28 CDT,102031.84,31.11,42,1.79,0,4.47,0,874,,0,16.72,,N,90693.48,101148.97,31.36
E3644,08/06/2021 12:33 CDT,102031.84,31.11,42,1.79,0,4.92,0,877,,0,16.72,,N,90693.48,101148.97,31.36
E3644,08/06/2021 12:38 CDT,102031.84,31.67,42,0.9,0,5.37,0,888,,0,17.23,,N,90693.48,101128.87,32.16
E3644,08/06/2021 12:43 CDT,102031.84,31.67,41,1.79,0,5.37,0,889,,0,16.85,,N,90693.48,101128.9,31.98
E3644,08/06/2021 12:48 CDT,101997.98,31.67,41,1.34,0,5.37,0,891,,0,16.85,,N,90663.38,101095.34,31.98
E3644,08/06/2021 12:53 CDT,101997.98,31.67,40,1.34,0,4.02,0,898,,0,16.46,,N,90663.38,101095.37,31.81
E3644,08/06/2021 12:58 CDT,101997.98,32.22,40,1.34,0,5.81,0,909,,0,16.96,,N,90663.38,101075.71,32.6
E3644,08/06/2021 13:03 CDT,101964.11,32.22,40,1.79,0,6.26,0,904,,0,16.96,,N,90633.27,101042.14,32.6
E3644,08/06/2021 13:08 CDT,101964.11,32.22,39,1.34,0,4.47,0,905,,0,16.56,,N,90633.27,101042.17,32.41
E3644,08/06/2021 13:13 CDT,101964.11,32.22,39,1.34,0,4.92,0,912,,0,16.56,,N,90633.27,101042.17,32.41
E3644,08/06/2021 13:18 CDT,101964.11,32.22,38,1.34,0,4.92,0,912,,0,16.16,,N,90633.27,101042.2,32.24
E3644,08/06/2021 13:23 CDT,101930.25,32.78,37,1.79,0,4.47,0,914,,0,16.24,,N,90603.18,100988.76,32.85
E3644,08/06/2021 13:28 CDT,101930.25,32.78,37,1.79,0,5.81,0,914,,0,16.24,,N,90603.18,100988.76,32.85
E3644,08/06/2021 13:33 CDT,101930.25,33.33,38,1.79,0,4.47,0,909,,0,17.15,,N,90603.18,100969.23,33.87
E3644,08/06/2021 13:38 CDT,101930.25,33.33,35,2.23,0,5.81,0,905,,0,15.87,,N,90603.18,100969.32,33.27
E3644,08/06/2021 13:43 CDT,101930.25,33.33,36,0.9,0,5.81,0,900,,0,16.31,,N,90603.18,100969.29,33.46
E3644,08/06/2021 13:48 CDT,101930.25,33.89,35,1.79,0,4.47,0,912,,0,16.36,,N,90603.18,100949.55,34.09
E3644,08/06/2021 13:53 CDT,101896.38,33.33,33,2.23,0,4.47,0,902,,0,14.95,,N,90573.07,100935.83,32.9
E3644,08/06/2021 13:58 CDT,101896.38,33.89,34,1.34,0,4.02,0,902,,0,15.91,,N,90573.07,100916.03,33.88
E3644,08/06/2021 14:03 CDT,101896.38,33.89,32,1.79,0,4.92,0,904,,0,14.97,,N,90573.07,100916.09,33.49
E3644,08/06/2021 14:08 CDT,101896.38,33.89,32,1.34,0,4.92,0,898,,0,14.97,,N,90573.07,100916.09,33.49
E3644,08/06/2021 14:13 CDT,101896.38,34.44,32,2.23,0,4.02,0,891,,0,15.46,,N,90573.07,100896.75,34.28
E3644,08/06/2021 14:18 CDT,101896.38,34.44,31,0.9,0,4.02,0,886,,0,14.97,,N,90573.07,100896.79,34.08
E3644,08/06/2021 14:23 CDT,101896.38,34.44,27,1.34,0,4.02,0,877,,0,12.85,,N,90573.07,100896.92,33.36
E3644,08/06/2021 14:28 CDT,101862.52,34.44,28,1.34,0,4.02,0,872,,0,13.4,,N,90542.97,100863.35,33.52
E3644,08/06/2021 14:33 CDT,101862.52,34.44,26,2.68,0,4.47,0,868,,0,12.28,,N,90542.97,100863.42,33.2
E3644,08/06/2021 14:38 CDT,101862.52,34.44,27,1.34,0,4.47,0,860,,0,12.85,,N,90542.97,100863.39,33.36
E3644,08/06/2021 14:43 CDT,101862.52,34.44,27,1.79,0,5.37,0,849,,0,12.85,,N,90542.97,100863.39,33.36
E3644,08/06/2021 14:48 CDT,101862.52,34.44,28,1.34,0,5.37,0,853,,0,13.4,,N,90542.97,100863.35,33.52
E3644,08/06/2021 14:53 CDT,101862.52,34.44,27,1.34,0,4.92,0,846,,0,12.85,,N,90542.97,100863.39,33.36
E3644,08/06/2021 14:58 CDT,101828.66,35,28,2.23,0,4.92,0,835,,0,13.89,,N,90512.88,100810.23,34.27
E3644,08/06/2021 15:03 CDT,101862.52,34.44,27,2.68,0,4.92,0,826,,0,12.85,,N,90542.97,100863.39,33.36
E3644,08/06/2021 15:08 CDT,101828.66,34.44,27,1.34,0,5.37,0,824,,0,12.85,,N,90512.88,100829.87,33.36
E3644,08/06/2021 15:13 CDT,101828.66,34.44,27,1.34,0,5.37,0,814,,0,12.85,,N,90512.88,100829.87,33.36
E3644,08/06/2021 15:18 CDT,101828.66,35,27,1.79,0,5.81,0,807,,0,13.34,,N,90512.88,100810.26,34.09
E3644,08/06/2021 15:23 CDT,101828.66,35,26,1.34,0,5.81,0,802,,0,12.76,,N,90512.88,100810.3,33.91
E3644,08/06/2021 15:28 CDT,101828.66,35,25,1.79,0,6.26,0,793,,0,12.17,,N,90512.88,100810.33,33.74
E3644,08/06/2021 15:33 CDT,101828.66,35,25,1.79,0,6.26,0,779,,0,12.17,,N,90512.88,100810.33,33.74
E3644,08/06/2021 15:38 CDT,101828.66,35,26,1.79,0,7.6,0,768,,0,12.76,,N,90512.88,100810.3,33.91
E3644,08/06/2021 15:43 CDT,101794.79,35,25,2.68,0,7.6,0,765,,0,12.17,,N,90482.77,100776.8,33.74
E3644,08/06/2021 15:48 CDT,101794.79,35,26,2.23,0,5.81,0,751,,0,12.76,,N,90482.77,100776.76,33.91
E3644,08/06/2021 15:53 CDT,101794.79,35,26,2.23,0,5.81,0,744,,0,12.76,,N,90482.77,100776.76,33.91
E3644,08/06/2021 15:58 CDT,101794.79,35,27,1.79,0,6.26,0,726,,0,13.34,,N,90482.77,100776.73,34.09
E3644,08/06/2021 16:03 CDT,101794.79,35,25,2.23,0,6.26,0,714,,0,12.17,,N,90482.77,100776.8,33.74
E3644,08/06/2021 16:08 CDT,101794.79,35,26,1.34,0,4.47,0,710,,0,12.76,,N,90482.77,100776.76,33.91
E3644,08/06/2021 16:13 CDT,101794.79,35.56,25,1.79,0,4.02,0,696,,0,12.65,,N,90482.77,100757.28,34.47
E3644,08/06/2021 16:18 CDT,101794.79,35.56,26,0.9,0,6.26,0,677,,0,13.24,,N,90482.77,100757.24,34.65
E3644,08/06/2021 16:23 CDT,101760.93,35.56,25,1.34,0,4.02,0,673,,0,12.65,,N,90452.67,100723.76,34.47
E3644,08/06/2021 16:28 CDT,101760.93,35.56,24,1.79,0,3.13,0,656,,0,12.03,,N,90452.67,100723.79,34.29
E3644,08/06/2021 16:33 CDT,101760.93,35.56,25,1.34,0,5.37,0,635,,0,12.65,,N,90452.67,100723.76,34.47
E3644,08/06/2021 16:38 CDT,101760.93,35.56,24,1.34,0,5.37,0,613,,0,12.03,,N,90452.67,100723.79,34.29
E3644,08/06/2021 16:43 CDT,101727.06,35.56,25,1.34,0,3.13,0,603,,0,12.65,,N,90422.57,100690.24,34.47
E3644,08/06/2021 16:48 CDT,101760.93,35.56,26,2.23,0,5.81,0,589,,0,13.24,,N,90452.67,100723.72,34.65
E3644,08/06/2021 16:53 CDT,101727.06,35.56,26,2.23,0,5.81,0,571,,0,13.24,,N,90422.57,100690.21,34.65
E3644,08/06/2021 16:58 CDT,101727.06,35,26,2.68,0,6.7,0,566,,0,12.76,,N,90422.57,100709.71,33.91
E3644,08/06/2021 17:03 CDT,101727.06,35,27,1.34,0,6.7,0,550,,0,13.34,,N,90422.57,100709.68,34.09
E3644,08/06/2021 17:08 CDT,101727.06,35,26,2.23,0,6.7,0,536,,0,12.76,,N,90422.57,100709.71,33.91
E3644,08/06/2021 17:13 CDT,101727.06,35,26,1.79,0,6.7,0,531,,0,12.76,,N,90422.57,100709.71,33.91
E3644,08/06/2021 17:18 CDT,101693.2,35,27,1.79,0,4.47,0,519,,0,13.34,,N,90392.47,100676.15,34.09
E3644,08/06/2021 17:23 CDT,101693.2,35,27,1.34,0,4.47,0,492,,0,13.34,,N,90392.47,100676.15,34.09
E3644,08/06/2021 17:28 CDT,101693.2,35,28,2.68,0,6.26,0,473,,0,13.89,,N,90392.47,100676.12,34.27
E3644,08/06/2021 17:33 CDT,101693.2,35,28,1.79,0,6.26,0,459,,0,13.89,,N,90392.47,100676.12,34.27
E3644,08/06/2021 17:38 CDT,101693.2,34.44,29,1.34,0,6.26,0,441,,0,13.94,,N,90392.47,100695.66,33.7
E3644,08/06/2021 17:43 CDT,101693.2,34.44,30,1.34,0,4.92,0,425,,0,14.46,,N,90392.47,100695.63,33.88
E3644,08/06/2021 17:48 CDT,101693.2,34.44,29,1.34,0,5.37,0,411,,0,13.94,,N,90392.47,100695.66,33.7
E3644,08/06/2021 17:53 CDT,101693.2,34.44,30,1.34,0,5.37,0,394,,0,14.46,,N,90392.47,100695.63,33.88
E3644,08/06/2021 17:58 CDT,101693.2,34.44,30,1.34,0,5.37,0,381,,0,14.46,,N,90392.47,100695.63,33.88
E3644,08/06/2021 18:03 CDT,101693.2,34.44,29,0.9,0,4.47,0,369,,0,13.94,,N,90392.47,100695.66,33.7
E3644,08/06/2021 18:08 CDT,101693.2,34.44,29,1.34,0,5.81,0,360,,0,13.94,,N,90392.47,100695.66,33.7
E3644,08/06/2021 18:13 CDT,101693.2,34.44,28,1.79,0,5.81,0,343,,0,13.4,,N,90392.47,100695.7,33.52
E3644,08/06/2021 18:18 CDT,101693.2,34.44,29,2.23,0,6.7,0,325,,0,13.94,,N,90392.47,100695.66,33.7
E3644,08/06/2021 18:23 CDT,101659.34,34.44,29,1.34,0,6.7,0,311,,0,13.94,,N,90362.37,100662.13,33.7
E3644,08/06/2021 18:28 CDT,101659.34,34.44,29,2.23,0,5.81,0,297,,0,13.94,,N,90362.37,100662.13,33.7
E3644,08/06/2021 18:33 CDT,101659.34,33.89,29,1.79,0,5.81,0,283,,0,13.46,,N,90362.37,100681.43,32.97
E3644,08/06/2021 18:38 CDT,101659.34,33.89,29,1.34,0,4.02,0,271,,0,13.46,,N,90362.37,100681.43,32.97
E3644,08/06/2021 18:43 CDT,101659.34,33.89,30,1.79,0,3.58,0,253,,0,13.98,,N,90362.37,100681.4,33.14
E3644,08/06/2021 18:48 CDT,101659.34,33.89,30,2.23,0,5.37,0,236,,0,13.98,,N,90362.37,100681.4,33.14
E3644,08/06/2021 18:53 CDT,101659.34,33.89,30,1.34,0,7.6,0,220,,0,13.98,,N,90362.37,100681.4,33.14
E3644,08/06/2021 18:58 CDT,101659.34,33.33,30,2.23,0,7.6,0,200,,0,13.49,,N,90362.37,100701.11,32.41
E3644,08/06/2021 19:03 CDT,101659.34,33.33,31,1.79,0,5.37,0,185,,0,13.99,,N,90362.37,100701.08,32.57
E3644,08/06/2021 19:08 CDT,101659.34,33.33,31,1.34,0,5.81,0,169,,0,13.99,,N,90362.37,100701.08,32.57
E3644,08/06/2021 19:13 CDT,101625.47,33.33,31,1.79,0,3.58,0,151,,0,13.99,,N,90332.26,100667.53,32.57
E3644,08/06/2021 19:18 CDT,101625.47,33.33,31,1.34,0,3.58,0,134,,0,13.99,,N,90332.26,100667.53,32.57
E3644,08/06/2021 19:23 CDT,101625.47,33.33,34,2.23,0,5.81,0,120,,0,15.42,,N,90332.26,100667.43,33.08
E3644,08/06/2021 19:28 CDT,101625.47,32.78,35,3.13,0,7.15,0,105,,0,15.38,,N,90332.26,100686.84,32.5
E3644,08/06/2021 19:33 CDT,101625.47,32.22,36,3.58,0,8.94,0,93,,0,15.32,,N,90332.26,100706.68,31.91
E3644,08/06/2021 19:38 CDT,101625.47,32.22,37,2.23,0,8.49,0,83,,0,15.74,,N,90332.26,100706.65,32.07
E3644,08/06/2021 19:43 CDT,101625.47,31.67,37,3.13,0,8.05,0,70,,0,15.25,,N,90332.26,100726.23,31.34
E3644,08/06/2021 19:48 CDT,101625.47,31.67,37,3.58,0,9.39,0,60,,0,15.25,,N,90332.26,100726.23,31.34
E3644,08/06/2021 19:53 CDT,101625.47,31.67,37,3.13,0,9.39,0,53,,0,15.25,,N,90332.26,100726.23,31.34
E3644,08/06/2021 19:58 CDT,101625.47,31.11,38,3.13,0,7.6,0,46,,0,15.16,,N,90332.26,100746.22,30.77
E3644,08/06/2021 20:03 CDT,101625.47,31.11,38,2.68,0,7.15,0,40,,0,15.16,,N,90332.26,100746.22,30.77
E3644,08/06/2021 20:08 CDT,101659.34,31.11,38,2.23,0,6.7,0,35,,0,15.16,,N,90362.37,100779.8,30.77
E3644,08/06/2021 20:13 CDT,101625.47,31.11,38,2.68,0,7.15,0,28,,0,15.16,,N,90332.26,100746.22,30.77
E3644,08/06/2021 20:18 CDT,101625.47,30.56,39,3.58,0,7.6,0,23,,0,15.07,,N,90332.26,100765.93,30.23
E3644,08/06/2021 20:23 CDT,101625.47,30.56,39,3.58,0,8.05,0,18,,0,15.07,,N,90332.26,100765.93,30.23
E3644,08/06/2021 20:28 CDT,101659.34,30.56,40,2.23,0,8.05,0,16,,0,15.46,,N,90362.37,100799.49,30.36
E3644,08/06/2021 20:33 CDT,101659.34,30,40,2.68,0,7.15,0,12,,0,14.96,,N,90362.37,100819.66,29.69
E3644,08/06/2021 20:38 CDT,101659.34,30,40,3.13,0,7.15,0,9,,0,14.96,,N,90362.37,100819.66,29.69
E3644,08/06/2021 20:43 CDT,101659.34,30,41,2.23,0,6.7,0,5,,0,15.34,,N,90362.37,100819.64,29.81
E3644,08/06/2021 20:48 CDT,101659.34,30,41,3.13,0,6.26,0,0,,0,15.34,,N,90362.37,100819.64,29.81
E3644,08/06/2021 20:53 CDT,101625.47,29.44,41,3.58,0,7.15,0,0,,0,14.83,,N,90332.26,100806.29,29.17
E3644,08/06/2021 20:58 CDT,101659.34,29.44,41,2.68,0,7.15,0,0,,0,14.83,,N,90362.37,100839.89,29.17
E3644,08/06/2021 21:03 CDT,101659.34,29.44,41,3.13,0,8.05,0,0,,0,14.83,,N,90362.37,100839.89,29.17
E3644,08/06/2021 21:08 CDT,101659.34,29.44,41,3.13,0,8.05,0,0,,0,14.83,,N,90362.37,100839.89,29.17
E3644,08/06/2021 21:18 CDT,101659.34,29.44,41,3.58,0,7.15,0,0,,0,14.83,,N,90362.37,100839.89,29.17
E3644,08/06/2021 21:23 CDT,101659.34,28.89,41,3.58,0,8.05,0,0,,0,14.34,,N,90362.37,100859.86,28.58
E3644,08/06/2021 21:28 CDT,101659.34,28.89,41,2.68,0,8.05,0,0,,0,14.34,,N,90362.37,100859.86,28.58
E3644,08/06/2021 21:33 CDT,101693.2,28.89,41,3.13,0,7.6,0,0,,0,14.34,,N,90392.47,100893.46,28.58
E3644,08/06/2021 21:38 CDT,101693.2,28.89,41,3.13,0,7.6,0,0,,0,14.34,,N,90392.47,100893.46,28.58
E3644,08/06/2021 21:43 CDT,101693.2,28.89,41,3.13,0,6.7,0,0,,0,14.34,,N,90392.47,100893.46,28.58
E3644,08/06/2021 21:48 CDT,101693.2,28.89,41,3.13,0,7.6,0,0,,0,14.34,,N,90392.47,100893.46,28.58
E3644,08/06/2021 21:53 CDT,101693.2,28.89,41,2.68,0,7.6,0,0,,0,14.34,,N,90392.47,100893.46,28.58
E3644,08/06/2021 21:58 CDT,101693.2,28.89,41,2.68,0,6.26,0,0,,0,14.34,,N,90392.47,100893.46,28.58
E3644,08/06/2021 22:03 CDT,101727.06,28.33,41,2.23,0,5.37,0,0,,0,13.83,,N,90422.57,100947.47,28.04
E3644,08/06/2021 22:08 CDT,101727.06,28.33,41,2.23,0,6.7,0,0,,0,13.83,,N,90422.57,100947.47,28.04
E3644,08/06/2021 22:13 CDT,101727.06,28.33,41,3.13,0,6.7,0,0,,0,13.83,,N,90422.57,100947.47,28.04
E3644,08/06/2021 22:18 CDT,101727.06,28.33,41,2.68,0,5.81,0,0,,0,13.83,,N,90422.57,100947.47,28.04
E3644,08/06/2021 22:23 CDT,101727.06,28.33,41,3.13,0,7.15,0,0,,0,13.83,,N,90422.57,100947.47,28.04
E3644,08/06/2021 22:28 CDT,101727.06,28.33,41,2.68,0,7.15,0,0,,0,13.83,,N,90422.57,100947.47,28.04
E3644,08/06/2021 22:33 CDT,101727.06,28.33,41,3.13,0,7.15,0,0,,0,13.83,,N,90422.57,100947.47,28.04
E3644,08/06/2021 22:43 CDT,101727.06,27.78,43,3.58,0,7.6,0,0,,0,14.06,,N,90422.57,100967.56,27.67
E3644,08/06/2021 22:48 CDT,101727.06,27.78,43,3.58,0,7.6,0,0,,0,14.06,,N,90422.57,100967.56,27.67
E3644,08/06/2021 22:53 CDT,101760.93,27.78,44,2.23,0,7.15,0,0,,0,14.42,,N,90452.67,101001.15,27.75
E3644,08/06/2021 22:58 CDT,101760.93,27.78,44,2.68,0,6.7,0,0,,0,14.42,,N,90452.67,101001.15,27.75
E3644,08/06/2021 23:03 CDT,101760.93,27.78,44,3.58,0,7.15,0,0,,0,14.42,,N,90452.67,101001.15,27.75
E3644,08/06/2021 23:08 CDT,101760.93,27.78,45,3.58,0,7.6,0,0,,0,14.77,,N,90452.67,101001.13,27.82
E3644,08/06/2021 23:13 CDT,101760.93,27.22,45,3.58,0,8.94,0,0,,0,14.25,,N,90452.67,101021.71,27.31
E3644,08/06/2021 23:18 CDT,101760.93,27.22,45,2.68,0,8.94,0,0,,0,14.25,,N,90452.67,101021.71,27.31
E3644,08/06/2021 23:23 CDT,101760.93,27.22,46,2.68,0,6.26,0,0,,0,14.59,,N,90452.67,101021.69,27.37
E3644,08/06/2021 23:28 CDT,101760.93,27.22,46,2.23,0,7.15,0,0,,0,14.59,,N,90452.67,101021.69,27.37
E3644,08/06/2021 23:33 CDT,101760.93,27.22,47,2.68,0,7.15,0,0,,0,14.93,,N,90452.67,101021.67,27.43
E3644,08/06/2021 23:38 CDT,101760.93,26.67,47,3.13,0,7.6,0,0,,0,14.42,,N,90452.67,101041.97,26.62
E3644,08/06/2021 23:43 CDT,101760.93,26.67,47,3.13,0,7.6,0,0,,0,14.42,,N,90452.67,101041.97,26.62
E3644,08/06/2021 23:48 CDT,101760.93,26.67,47,2.68,0,6.26,0,0,,0,14.42,,N,90452.67,101041.97,26.62
E3644,08/06/2021 23:53 CDT,101760.93,26.67,48,2.68,0,6.26,0,0,,0,14.75,,N,90452.67,101041.94,26.65
E3644,08/06/2021 23:58 CDT,101760.93,26.67,48,2.23,0,6.26,0,0,,0,14.75,,N,90452.67,101041.94,26.65
E3644,08/07/2021 00:03 CDT,101760.93,26.67,48,3.13,0,6.26,0,0,,0,14.75,,N,90452.67,101041.94,26.65
E3644,08/07/2021 00:08 CDT,101760.93,26.67,48,2.68,0,6.26,0,0,,0,14.75,,N,90452.67,101041.94,26.65
E3644,08/07/2021 00:13 CDT,101760.93,26.67,48,3.13,0,7.15,0,0,,0,14.75,,N,90452.67,101041.94,26.65
E3644,08/07/2021 00:18 CDT,101760.93,26.67,48,3.13,0,7.15,0,0,,0,14.75,,N,90452.67,101041.94,26.65
E3644,08/07/2021 00:23 CDT,101760.93,26.67,48,2.68,0,7.6,0,0,,0,14.75,,N,90452.67,101041.94,26.65
E3644,08/07/2021 00:28 CDT,101760.93,26.67,48,3.13,0,6.7,0,0,,0,14.75,,N,90452.67,101041.94,26.65
E3644,08/07/2021 00:33 CDT,101760.93,26.67,48,2.23,0,7.15,0,0,,0,14.75,,N,90452.67,101041.94,26.65
E3644,08/07/2021 00:38 CDT,101760.93,26.11,48,3.13,0,7.15,0,0,,0,14.23,,N,90452.67,101062.69,
